id,municipalityId,categoryId,name,plainName,department,description,postalCode,address,phone,fax,email,contactFormUrl,officialUrl,openingHours,closedDays,reservationRequired,availableMethods,accessibility,languages,emergencyAlternative,sourceId,status,lastVerifiedAt
jp-12409-housing-benefit,jp-12409,rent,さんぶ生活相談センターリンクサポート（住居確保給付金）,住居確保給付金の相談窓口,さんぶ生活相談センターリンクサポート,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-77-7532,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12409-public-assistance,jp-12409,money,山武健康福祉センター 生活保護課,生活保護の相談・申請窓口,山武健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,283-0802,千葉県東金市東金907-1,0475-54-0611,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12409-self-reliance,jp-12409,money,さんぶ生活相談センターリンクサポート,生活や仕事の困りごと相談窓口,さんぶ生活相談センターリンクサポート,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-77-7532,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12410-city-general,jp-12410,unknown,横芝光町役場,市役所・町村役場の代表窓口,横芝光町役場,担当窓口が分からない場合の代表窓口です。,289-1793,千葉県山武郡横芝光町宮川11902,0479-84-1211,,,,https://www.town.yokoshibahikari.chiba.jp/,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12410-housing-benefit,jp-12410,rent,さんぶ生活相談センターリンクサポート（住居確保給付金）,住居確保給付金の相談窓口,さんぶ生活相談センターリンクサポート,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-77-7532,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12410-public-assistance,jp-12410,money,山武健康福祉センター 生活保護課,生活保護の相談・申請窓口,山武健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,283-0802,千葉県東金市東金907-1,0475-54-0611,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12410-self-reliance,jp-12410,money,さんぶ生活相談センターリンクサポート,生活や仕事の困りごと相談窓口,さんぶ生活相談センターリンクサポート,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-77-7532,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12421-city-general,jp-12421,unknown,一宮町役場,市役所・町村役場の代表窓口,一宮町役場,担当窓口が分からない場合の代表窓口です。,299-4396,千葉県長生郡一宮町一宮2457,0475-42-2111,,,,https://www.town.ichinomiya.chiba.jp/,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12421-housing-benefit,jp-12421,rent,長生ひなた（住居確保給付金）,住居確保給付金の相談窓口,長生ひなた,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12421-public-assistance,jp-12421,money,長生健康福祉センター 生活保護課,生活保護の相談・申請窓口,長生健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,297-0026,千葉県茂原市茂原1102-1,0475-22-5167,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12421-self-reliance,jp-12421,money,長生ひなた,生活や仕事の困りごと相談窓口,長生ひなた,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12422-city-general,jp-12422,unknown,睦沢町役場,市役所・町村役場の代表窓口,睦沢町役場,担当窓口が分からない場合の代表窓口です。,299-4492,千葉県長生郡睦沢町下之郷1650-1,0475-44-1111,,,,https://www.town.mutsuzawa.chiba.jp/,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12422-housing-benefit,jp-12422,rent,長生ひなた（住居確保給付金）,住居確保給付金の相談窓口,長生ひなた,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12422-public-assistance,jp-12422,money,長生健康福祉センター 生活保護課,生活保護の相談・申請窓口,長生健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,297-0026,千葉県茂原市茂原1102-1,0475-22-5167,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12422-self-reliance,jp-12422,money,長生ひなた,生活や仕事の困りごと相談窓口,長生ひなた,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12423-city-general,jp-12423,unknown,長生村役場,市役所・町村役場の代表窓口,長生村役場,担当窓口が分からない場合の代表窓口です。,299-4394,千葉県長生郡長生村本郷1-77,0475-32-2111,,,,https://www.vill.chosei.chiba.jp/index.html,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12423-housing-benefit,jp-12423,rent,長生ひなた（住居確保給付金）,住居確保給付金の相談窓口,長生ひなた,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12423-public-assistance,jp-12423,money,長生健康福祉センター 生活保護課,生活保護の相談・申請窓口,長生健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,297-0026,千葉県茂原市茂原1102-1,0475-22-5167,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12423-self-reliance,jp-12423,money,長生ひなた,生活や仕事の困りごと相談窓口,長生ひなた,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12424-city-general,jp-12424,unknown,白子町役場,市役所・町村役場の代表窓口,白子町役場,担当窓口が分からない場合の代表窓口です。,299-4292,千葉県長生郡白子町関5074-2,0475-33-2111,,,,https://www.town.shirako.lg.jp/,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12424-housing-benefit,jp-12424,rent,長生ひなた（住居確保給付金）,住居確保給付金の相談窓口,長生ひなた,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12424-public-assistance,jp-12424,money,長生健康福祉センター 生活保護課,生活保護の相談・申請窓口,長生健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,297-0026,千葉県茂原市茂原1102-1,0475-22-5167,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12424-self-reliance,jp-12424,money,長生ひなた,生活や仕事の困りごと相談窓口,長生ひなた,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12426-city-general,jp-12426,unknown,長柄町役場,市役所・町村役場の代表窓口,長柄町役場,担当窓口が分からない場合の代表窓口です。,297-0298,千葉県長生郡長柄町桜谷712,0475-35-2111,,,,https://www.town.nagara.chiba.jp/,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12426-housing-benefit,jp-12426,rent,長生ひなた（住居確保給付金）,住居確保給付金の相談窓口,長生ひなた,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12426-public-assistance,jp-12426,money,長生健康福祉センター 生活保護課,生活保護の相談・申請窓口,長生健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,297-0026,千葉県茂原市茂原1102-1,0475-22-5167,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12426-self-reliance,jp-12426,money,長生ひなた,生活や仕事の困りごと相談窓口,長生ひなた,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12427-city-general,jp-12427,unknown,長南町役場,市役所・町村役場の代表窓口,長南町役場,担当窓口が分からない場合の代表窓口です。,297-0192,千葉県長生郡長南町長南2110,0475-46-2111,,,,https://www.town.chonan.chiba.jp/,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12427-housing-benefit,jp-12427,rent,長生ひなた（住居確保給付金）,住居確保給付金の相談窓口,長生ひなた,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12427-public-assistance,jp-12427,money,長生健康福祉センター 生活保護課,生活保護の相談・申請窓口,長生健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,297-0026,千葉県茂原市茂原1102-1,0475-22-5167,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12427-self-reliance,jp-12427,money,長生ひなた,生活や仕事の困りごと相談窓口,長生ひなた,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0475-36-3013,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12441-city-general,jp-12441,unknown,大多喜町役場,市役所・町村役場の代表窓口,大多喜町役場,担当窓口が分からない場合の代表窓口です。,298-0292,千葉県夷隅郡大多喜町大多喜93,0470-82-2111,,,,https://www.town.otaki.chiba.jp/,,,,電話・来所,,,,source-chiba-municipalities,published,2026-07-26
jp-12441-housing-benefit,jp-12441,rent,夷隅ひなた（住居確保給付金）,住居確保給付金の相談窓口,夷隅ひなた,住居確保給付金の相談窓口です。住所は県公式一覧で確認できないため登録していません。,,,0470-64-6380,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
jp-12441-public-assistance,jp-12441,money,夷隅健康福祉センター 生活保護課,生活保護の相談・申請窓口,夷隅健康福祉センター 生活保護課,生活保護の相談と申請を受け付ける福祉事務所です。,299-5235,千葉県勝浦市出水1224,0470-73-0145,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatsuhogo/seihosoudan.html,,,,電話・来所,,,,source-chiba-public-assistance,published,2026-07-26
jp-12441-self-reliance,jp-12441,money,夷隅ひなた,生活や仕事の困りごと相談窓口,夷隅ひなた,生活の困りごとを整理し、自立に向けた支援を一緒に考える相談窓口です。,,,0470-64-6380,,,,https://www.pref.chiba.lg.jp/kenshidou/seikatukonkyuu.html,,,,電話・来所,,,,source-chiba-self-reliance,published,2026-07-26
